,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,0
21315,Assam,KARBI ANGLONG,2011.0,Autumn,Paddy,10876.0,14964.0,
21316,Assam,KARBI ANGLONG,2011.0,Autumn,Rice,10876.0,14964.0,
21354,Assam,KARBI ANGLONG,2012.0,Autumn,Paddy,9170.0,12544.0,
21355,Assam,KARBI ANGLONG,2012.0,Autumn,Rice,9170.0,12544.0,
21392,Assam,KARBI ANGLONG,2013.0,Autumn,Paddy,9103.0,12411.0,
21393,Assam,KARBI ANGLONG,2013.0,Autumn,Rice,9103.0,12411.0,
21431,Assam,KARBI ANGLONG,2014.0,Autumn,Paddy,6829.0,9986.0,
21432,Assam,KARBI ANGLONG,2014.0,Autumn,Rice,6829.0,9986.0,
21468,Assam,KARIMGANJ,1997.0,Autumn,Rice,7332.0,8936.0,
21489,Assam,KARIMGANJ,1998.0,Autumn,Rice,7400.0,7646.0,
21513,Assam,KARIMGANJ,1999.0,Autumn,Rice,5600.0,10546.0,
21538,Assam,KARIMGANJ,2000.0,Autumn,Rice,7000.0,13411.0,
21561,Assam,KARIMGANJ,2001.0,Autumn,Rice,6000.0,10804.0,
21588,Assam,KARIMGANJ,2002.0,Autumn,Rice,7597.0,14389.0,
21616,Assam,KARIMGANJ,2003.0,Autumn,Rice,4000.0,7360.0,
21645,Assam,KARIMGANJ,2004.0,Autumn,Rice,6500.0,6230.0,
21670,Assam,KARIMGANJ,2005.0,Autumn,Rice,6500.0,11474.0,
21696,Assam,KARIMGANJ,2006.0,Autumn,Rice,5800.0,8971.0,
21722,Assam,KARIMGANJ,2007.0,Autumn,Rice,5900.0,8657.0,
21750,Assam,KARIMGANJ,2008.0,Autumn,Rice,5243.0,8683.0,
21779,Assam,KARIMGANJ,2009.0,Autumn,Rice,5064.0,8700.0,
21810,Assam,KARIMGANJ,2010.0,Autumn,Rice,4451.0,7580.0,
21841,Assam,KARIMGANJ,2011.0,Autumn,Paddy,2240.0,4223.0,
21842,Assam,KARIMGANJ,2011.0,Autumn,Rice,2240.0,4223.0,
21876,Assam,KARIMGANJ,2012.0,Autumn,Paddy,2260.0,4148.0,
21877,Assam,KARIMGANJ,2012.0,Autumn,Rice,2260.0,4148.0,
21912,Assam,KARIMGANJ,2013.0,Autumn,Paddy,1255.0,1576.0,
21913,Assam,KARIMGANJ,2013.0,Autumn,Rice,1255.0,1576.0,
21948,Assam,KARIMGANJ,2014.0,Autumn,Paddy,982.0,1616.0,
21949,Assam,KARIMGANJ,2014.0,Autumn,Rice,982.0,1616.0,
21983,Assam,KOKRAJHAR,1997.0,Autumn,Rice,31005.0,16292.0,
22008,Assam,KOKRAJHAR,1998.0,Autumn,Rice,31872.0,28510.0,
22036,Assam,KOKRAJHAR,1999.0,Autumn,Rice,32802.0,22398.0,
22064,Assam,KOKRAJHAR,2000.0,Autumn,Rice,29790.0,24281.0,
22092,Assam,KOKRAJHAR,2001.0,Autumn,Rice,27526.0,22681.0,
22124,Assam,KOKRAJHAR,2002.0,Autumn,Rice,26827.0,29067.0,
22159,Assam,KOKRAJHAR,2003.0,Autumn,Rice,27658.0,24235.0,
22194,Assam,KOKRAJHAR,2004.0,Autumn,Rice,26393.0,22415.0,
22222,Assam,KOKRAJHAR,2005.0,Autumn,Rice,26303.0,20301.0,
22253,Assam,KOKRAJHAR,2006.0,Autumn,Rice,28316.0,26479.0,
22285,Assam,KOKRAJHAR,2007.0,Autumn,Rice,28744.0,24649.0,
22319,Assam,KOKRAJHAR,2008.0,Autumn,Rice,28265.0,23163.0,
22353,Assam,KOKRAJHAR,2009.0,Autumn,Rice,27619.0,26333.0,
22387,Assam,KOKRAJHAR,2010.0,Autumn,Rice,24663.0,28902.0,
22421,Assam,KOKRAJHAR,2011.0,Autumn,Paddy,20698.0,32540.0,
22422,Assam,KOKRAJHAR,2011.0,Autumn,Rice,20698.0,32540.0,
22460,Assam,KOKRAJHAR,2012.0,Autumn,Paddy,21910.0,28393.0,
22461,Assam,KOKRAJHAR,2012.0,Autumn,Rice,21910.0,28393.0,
22498,Assam,KOKRAJHAR,2013.0,Autumn,Paddy,21800.0,25856.0,
22499,Assam,KOKRAJHAR,2013.0,Autumn,Rice,21800.0,25856.0,
22537,Assam,KOKRAJHAR,2014.0,Autumn,Paddy,19867.0,31130.0,
22538,Assam,KOKRAJHAR,2014.0,Autumn,Rice,19867.0,31130.0,
22574,Assam,LAKHIMPUR,1997.0,Autumn,Rice,18325.0,11793.0,
22599,Assam,LAKHIMPUR,1998.0,Autumn,Rice,18100.0,5844.0,
22627,Assam,LAKHIMPUR,1999.0,Autumn,Rice,19125.0,16422.0,
22655,Assam,LAKHIMPUR,2000.0,Autumn,Rice,19850.0,15228.0,
22683,Assam,LAKHIMPUR,2001.0,Autumn,Rice,16203.0,11865.0,
22715,Assam,LAKHIMPUR,2002.0,Autumn,Rice,15969.0,8326.0,
22750,Assam,LAKHIMPUR,2003.0,Autumn,Rice,16275.0,10900.0,
22785,Assam,LAKHIMPUR,2004.0,Autumn,Rice,16105.0,9635.0,
22812,Assam,LAKHIMPUR,2005.0,Autumn,Rice,16115.0,11862.0,
22843,Assam,LAKHIMPUR,2006.0,Autumn,Rice,18650.0,13872.0,
22875,Assam,LAKHIMPUR,2007.0,Autumn,Rice,18730.0,11722.0,
22909,Assam,LAKHIMPUR,2008.0,Autumn,Rice,15278.0,4248.0,
22943,Assam,LAKHIMPUR,2009.0,Autumn,Rice,15547.0,12263.0,
22977,Assam,LAKHIMPUR,2010.0,Autumn,Rice,15557.0,11121.0,
23011,Assam,LAKHIMPUR,2011.0,Autumn,Paddy,14499.0,13871.0,
23012,Assam,LAKHIMPUR,2011.0,Autumn,Rice,14499.0,13871.0,
23050,Assam,LAKHIMPUR,2012.0,Autumn,Paddy,14829.0,16891.0,
23051,Assam,LAKHIMPUR,2012.0,Autumn,Rice,14829.0,16891.0,
23088,Assam,LAKHIMPUR,2013.0,Autumn,Paddy,13000.0,19615.0,
23089,Assam,LAKHIMPUR,2013.0,Autumn,Rice,13000.0,19615.0,
23127,Assam,LAKHIMPUR,2014.0,Autumn,Paddy,6861.0,10015.0,
23128,Assam,LAKHIMPUR,2014.0,Autumn,Rice,6861.0,10015.0,
23164,Assam,MARIGAON,1997.0,Autumn,Rice,27010.0,14050.0,
23191,Assam,MARIGAON,1998.0,Autumn,Rice,25500.0,14804.0,
23219,Assam,MARIGAON,1999.0,Autumn,Rice,19600.0,14812.0,
23247,Assam,MARIGAON,2000.0,Autumn,Rice,15000.0,11350.0,
23275,Assam,MARIGAON,2001.0,Autumn,Rice,13500.0,7572.0,
23307,Assam,MARIGAON,2002.0,Autumn,Rice,12270.0,2922.0,
23342,Assam,MARIGAON,2003.0,Autumn,Rice,11000.0,2587.0,
23377,Assam,MARIGAON,2004.0,Autumn,Rice,8000.0,142.0,
23405,Assam,MARIGAON,2005.0,Autumn,Rice,7000.0,3589.0,
23436,Assam,MARIGAON,2006.0,Autumn,Rice,4749.0,3136.0,
23468,Assam,MARIGAON,2007.0,Autumn,Rice,4872.0,1755.0,
23502,Assam,MARIGAON,2008.0,Autumn,Rice,6000.0,4304.0,
23536,Assam,MARIGAON,2009.0,Autumn,Rice,4526.0,1720.0,
23570,Assam,MARIGAON,2010.0,Autumn,Rice,4084.0,2434.0,
23604,Assam,MARIGAON,2011.0,Autumn,Paddy,3736.0,2864.0,
23605,Assam,MARIGAON,2011.0,Autumn,Rice,3736.0,2864.0,
23642,Assam,MARIGAON,2012.0,Autumn,Paddy,3645.0,5291.0,
23643,Assam,MARIGAON,2012.0,Autumn,Rice,3645.0,5291.0,
23680,Assam,MARIGAON,2013.0,Autumn,Paddy,2500.0,4133.0,
23681,Assam,MARIGAON,2013.0,Autumn,Rice,2500.0,4133.0,
23719,Assam,MARIGAON,2014.0,Autumn,Paddy,3272.0,7554.0,
23720,Assam,MARIGAON,2014.0,Autumn,Rice,3272.0,7554.0,
23756,Assam,NAGAON,1997.0,Autumn,Rice,57555.0,54868.0,
23781,Assam,NAGAON,1998.0,Autumn,Rice,55191.0,72760.0,
23809,Assam,NAGAON,1999.0,Autumn,Rice,42006.0,51215.0,
23837,Assam,NAGAON,2000.0,Autumn,Rice,48434.0,67115.0,
23865,Assam,NAGAON,2001.0,Autumn,Rice,45551.0,53449.0,
23897,Assam,NAGAON,2002.0,Autumn,Rice,40558.0,43600.0,
23932,Assam,NAGAON,2003.0,Autumn,Rice,42149.0,46490.0,
23967,Assam,NAGAON,2004.0,Autumn,Rice,34348.0,35752.0,
23995,Assam,NAGAON,2005.0,Autumn,Rice,26300.0,24868.0,
24026,Assam,NAGAON,2006.0,Autumn,Rice,24677.0,30536.0,
24058,Assam,NAGAON,2007.0,Autumn,Rice,19065.0,25429.0,
24092,Assam,NAGAON,2008.0,Autumn,Rice,18656.0,27553.0,
24126,Assam,NAGAON,2009.0,Autumn,Rice,18811.0,26630.0,
24160,Assam,NAGAON,2010.0,Autumn,Rice,16005.0,24301.0,
24194,Assam,NAGAON,2011.0,Autumn,Paddy,14540.0,22093.0,
24195,Assam,NAGAON,2011.0,Autumn,Rice,14540.0,22093.0,
24233,Assam,NAGAON,2012.0,Autumn,Paddy,12985.0,19932.0,
24234,Assam,NAGAON,2012.0,Autumn,Rice,12985.0,19932.0,
24271,Assam,NAGAON,2013.0,Autumn,Paddy,12088.0,18018.0,
24272,Assam,NAGAON,2013.0,Autumn,Rice,12088.0,18018.0,
24310,Assam,NAGAON,2014.0,Autumn,Paddy,11711.0,19345.0,
24311,Assam,NAGAON,2014.0,Autumn,Rice,11711.0,19345.0,
24347,Assam,NALBARI,1997.0,Autumn,Rice,41500.0,24528.0,
24372,Assam,NALBARI,1998.0,Autumn,Rice,41282.0,26769.0,
24400,Assam,NALBARI,1999.0,Autumn,Rice,36770.0,32093.0,
24428,Assam,NALBARI,2000.0,Autumn,Rice,33000.0,31628.0,
24456,Assam,NALBARI,2001.0,Autumn,Rice,31500.0,24642.0,
24488,Assam,NALBARI,2002.0,Autumn,Rice,21800.0,17954.0,
24523,Assam,NALBARI,2003.0,Autumn,Rice,20500.0,18014.0,
24558,Assam,NALBARI,2004.0,Autumn,Rice,20500.0,10752.0,
24586,Assam,NALBARI,2005.0,Autumn,Rice,13285.0,10824.0,
24617,Assam,NALBARI,2006.0,Autumn,Rice,7567.0,6024.0,
24649,Assam,NALBARI,2007.0,Autumn,Rice,7300.0,7521.0,
24683,Assam,NALBARI,2008.0,Autumn,Rice,6600.0,6819.0,
24717,Assam,NALBARI,2009.0,Autumn,Rice,5904.0,2769.0,
24751,Assam,NALBARI,2010.0,Autumn,Rice,5117.0,4790.0,
24785,Assam,NALBARI,2011.0,Autumn,Paddy,4525.0,3860.0,
24786,Assam,NALBARI,2011.0,Autumn,Rice,4525.0,3860.0,
24824,Assam,NALBARI,2012.0,Autumn,Paddy,4930.0,6864.0,
24825,Assam,NALBARI,2012.0,Autumn,Rice,4930.0,6864.0,
24862,Assam,NALBARI,2013.0,Autumn,Paddy,4930.0,5701.0,
24863,Assam,NALBARI,2013.0,Autumn,Rice,4930.0,5701.0,
24901,Assam,NALBARI,2014.0,Autumn,Paddy,2000.0,3167.0,
24902,Assam,NALBARI,2014.0,Autumn,Rice,2000.0,3167.0,
24938,Assam,SIVASAGAR,1997.0,Autumn,Rice,2512.0,2408.0,
24962,Assam,SIVASAGAR,1998.0,Autumn,Rice,1443.0,1986.0,
24989,Assam,SIVASAGAR,1999.0,Autumn,Rice,1835.0,2345.0,
25016,Assam,SIVASAGAR,2000.0,Autumn,Rice,2245.0,3378.0,
25043,Assam,SIVASAGAR,2001.0,Autumn,Rice,2014.0,3015.0,
25074,Assam,SIVASAGAR,2002.0,Autumn,Rice,2023.0,1940.0,
25108,Assam,SIVASAGAR,2003.0,Autumn,Rice,1485.0,2035.0,
25142,Assam,SIVASAGAR,2004.0,Autumn,Rice,1614.0,2159.0,
25168,Assam,SIVASAGAR,2005.0,Autumn,Rice,719.0,1224.0,
25198,Assam,SIVASAGAR,2006.0,Autumn,Rice,994.0,1655.0,
25229,Assam,SIVASAGAR,2007.0,Autumn,Rice,229.0,248.0,
25262,Assam,SIVASAGAR,2008.0,Autumn,Rice,405.0,356.0,
25293,Assam,SIVASAGAR,2009.0,Autumn,Rice,439.0,588.0,
25324,Assam,SIVASAGAR,2010.0,Autumn,Rice,198.0,205.0,
25356,Assam,SIVASAGAR,2011.0,Autumn,Paddy,62.0,52.0,
25357,Assam,SIVASAGAR,2011.0,Autumn,Rice,62.0,52.0,
25393,Assam,SIVASAGAR,2012.0,Autumn,Paddy,129.0,150.0,
25394,Assam,SIVASAGAR,2012.0,Autumn,Rice,129.0,150.0,
25429,Assam,SIVASAGAR,2013.0,Autumn,Paddy,200.0,300.0,
25430,Assam,SIVASAGAR,2013.0,Autumn,Rice,200.0,300.0,
25467,Assam,SIVASAGAR,2014.0,Autumn,Paddy,86.0,134.0,
25468,Assam,SIVASAGAR,2014.0,Autumn,Rice,86.0,134.0,
25502,Assam,SONITPUR,1997.0,Autumn,Rice,31431.0,20768.0,
25526,Assam,SONITPUR,1998.0,Autumn,Rice,31657.0,34097.0,
25554,Assam,SONITPUR,1999.0,Autumn,Rice,27023.0,29050.0,
25582,Assam,SONITPUR,2000.0,Autumn,Rice,35186.0,36473.0,
25610,Assam,SONITPUR,2001.0,Autumn,Rice,29710.0,23987.0,
25642,Assam,SONITPUR,2002.0,Autumn,Rice,32361.0,34672.0,
25677,Assam,SONITPUR,2003.0,Autumn,Rice,33235.0,32795.0,
25712,Assam,SONITPUR,2004.0,Autumn,Rice,34266.0,30749.0,
25740,Assam,SONITPUR,2005.0,Autumn,Rice,34197.0,36121.0,
25771,Assam,SONITPUR,2006.0,Autumn,Rice,31664.0,30187.0,
25803,Assam,SONITPUR,2007.0,Autumn,Rice,32409.0,37223.0,
25837,Assam,SONITPUR,2008.0,Autumn,Rice,33082.0,34022.0,
25871,Assam,SONITPUR,2009.0,Autumn,Rice,30182.0,27550.0,
25905,Assam,SONITPUR,2010.0,Autumn,Rice,25932.0,30104.0,
25939,Assam,SONITPUR,2011.0,Autumn,Paddy,26281.0,38519.0,
25940,Assam,SONITPUR,2011.0,Autumn,Rice,26281.0,38519.0,
25978,Assam,SONITPUR,2012.0,Autumn,Paddy,21466.0,32422.0,
25979,Assam,SONITPUR,2012.0,Autumn,Rice,21466.0,32422.0,
26016,Assam,SONITPUR,2013.0,Autumn,Paddy,20669.0,32904.0,
26017,Assam,SONITPUR,2013.0,Autumn,Rice,20669.0,32904.0,
26055,Assam,SONITPUR,2014.0,Autumn,Paddy,18027.0,32220.0,
26056,Assam,SONITPUR,2014.0,Autumn,Rice,18027.0,32220.0,
26092,Assam,TINSUKIA,1997.0,Autumn,Rice,7790.0,7740.0,
26117,Assam,TINSUKIA,1998.0,Autumn,Rice,7425.0,10428.0,
26144,Assam,TINSUKIA,1999.0,Autumn,Rice,7821.0,10399.0,
26171,Assam,TINSUKIA,2000.0,Autumn,Rice,9070.0,13214.0,
26197,Assam,TINSUKIA,2001.0,Autumn,Rice,8469.0,11390.0,
26227,Assam,TINSUKIA,2002.0,Autumn,Rice,8531.0,10210.0,
26262,Assam,TINSUKIA,2003.0,Autumn,Rice,7365.0,10159.0,
26297,Assam,TINSUKIA,2004.0,Autumn,Rice,7130.0,9428.0,
26324,Assam,TINSUKIA,2005.0,Autumn,Rice,4010.0,5005.0,
26354,Assam,TINSUKIA,2006.0,Autumn,Rice,4890.0,4997.0,
26385,Assam,TINSUKIA,2007.0,Autumn,Rice,6333.0,6315.0,
26418,Assam,TINSUKIA,2008.0,Autumn,Rice,6860.0,7806.0,
26450,Assam,TINSUKIA,2009.0,Autumn,Rice,3953.0,3829.0,
26483,Assam,TINSUKIA,2010.0,Autumn,Rice,6278.0,12549.0,
26516,Assam,TINSUKIA,2011.0,Autumn,Paddy,6202.0,11704.0,
26517,Assam,TINSUKIA,2011.0,Autumn,Rice,6202.0,11704.0,
26554,Assam,TINSUKIA,2012.0,Autumn,Paddy,5806.0,7964.0,
26555,Assam,TINSUKIA,2012.0,Autumn,Rice,5806.0,7964.0,
26590,Assam,TINSUKIA,2013.0,Autumn,Paddy,5346.0,7595.0,
26591,Assam,TINSUKIA,2013.0,Autumn,Rice,5346.0,7595.0,
26627,Assam,TINSUKIA,2014.0,Autumn,Paddy,5670.0,7682.0,
26628,Assam,TINSUKIA,2014.0,Autumn,Rice,5670.0,7682.0,
26663,Assam,UDALGURI,2005.0,Autumn,Rice,21750.0,14532.0,
26693,Assam,UDALGURI,2006.0,Autumn,Rice,29059.0,17128.0,
26725,Assam,UDALGURI,2007.0,Autumn,Rice,26231.0,24388.0,
26758,Assam,UDALGURI,2008.0,Autumn,Rice,24870.0,28900.0,
26791,Assam,UDALGURI,2009.0,Autumn,Rice,28494.0,23668.0,
26824,Assam,UDALGURI,2010.0,Autumn,Rice,28295.0,24523.0,
26858,Assam,UDALGURI,2011.0,Autumn,Paddy,28384.0,27949.0,
26859,Assam,UDALGURI,2011.0,Autumn,Rice,28384.0,27949.0,
26897,Assam,UDALGURI,2012.0,Autumn,Paddy,25140.0,29510.0,
26898,Assam,UDALGURI,2012.0,Autumn,Rice,25140.0,29510.0,
26934,Assam,UDALGURI,2013.0,Autumn,Paddy,21145.0,20367.0,
26935,Assam,UDALGURI,2013.0,Autumn,Rice,21145.0,20367.0,
26970,Assam,UDALGURI,2014.0,Autumn,Paddy,25642.0,24554.0,
26971,Assam,UDALGURI,2014.0,Autumn,Rice,25642.0,24554.0,
27005,Bihar,ARARIA,1997.0,Autumn,Rice,17876.0,21397.0,
27103,Bihar,ARARIA,2000.0,Autumn,Rice,88865.0,84685.0,
27141,Bihar,ARARIA,2001.0,Autumn,Maize,9151.0,15664.0,
27142,Bihar,ARARIA,2001.0,Autumn,Rice,80515.0,87320.0,
27177,Bihar,ARARIA,2002.0,Autumn,Maize,3040.0,5521.0,
27178,Bihar,ARARIA,2002.0,Autumn,Rice,24475.0,20930.0,
27216,Bihar,ARARIA,2003.0,Autumn,Rice,25038.0,28924.0,
27256,Bihar,ARARIA,2004.0,Autumn,Rice,24655.0,15306.0,
27298,Bihar,ARARIA,2005.0,Autumn,Rice,25554.0,34078.0,
27334,Bihar,ARARIA,2006.0,Autumn,Rice,27718.0,30645.0,
27359,Bihar,ARARIA,2007.0,Autumn,Maize,6671.0,21639.0,
27360,Bihar,ARARIA,2007.0,Autumn,Rice,20016.0,19467.0,
27393,Bihar,ARARIA,2008.0,Autumn,Maize,7321.0,24450.0,
27394,Bihar,ARARIA,2008.0,Autumn,Rice,21378.0,23999.0,
27429,Bihar,ARARIA,2009.0,Autumn,Maize,2891.0,12127.0,
27430,Bihar,ARARIA,2009.0,Autumn,Rice,26474.0,24843.0,
27452,Bihar,ARARIA,2010.0,Autumn,Maize,3646.0,12875.0,
27453,Bihar,ARARIA,2010.0,Autumn,Rice,20215.0,25762.0,
27477,Bihar,ARARIA,2011.0,Autumn,Maize,3661.0,13186.0,
27478,Bihar,ARARIA,2011.0,Autumn,Rice,12416.0,14834.0,
27502,Bihar,ARARIA,2012.0,Autumn,Maize,3661.0,23707.0,
27503,Bihar,ARARIA,2012.0,Autumn,Rice,12416.0,23732.0,
27527,Bihar,ARARIA,2013.0,Autumn,Maize,9917.0,55868.0,
27528,Bihar,ARARIA,2013.0,Autumn,Rice,31941.0,67848.0,
27552,Bihar,ARARIA,2014.0,Autumn,Maize,7437.0,33584.0,
27553,Bihar,ARARIA,2014.0,Autumn,Rice,23955.0,32840.0,
27571,Bihar,ARWAL,2003.0,Autumn,Rice,10.0,13.0,
27635,Bihar,ARWAL,2005.0,Autumn,Rice,58.0,51.0,
27669,Bihar,ARWAL,2007.0,Autumn,Maize,459.0,619.0,
27670,Bihar,ARWAL,2007.0,Autumn,Rice,10.0,8.0,
27699,Bihar,ARWAL,2008.0,Autumn,Maize,450.0,519.0,
27700,Bihar,ARWAL,2008.0,Autumn,Rice,10.0,13.0,
27732,Bihar,ARWAL,2009.0,Autumn,Maize,278.0,406.0,
27754,Bihar,ARWAL,2010.0,Autumn,Maize,325.0,587.0,
27775,Bihar,ARWAL,2011.0,Autumn,Maize,351.0,718.0,
27776,Bihar,ARWAL,2011.0,Autumn,Rice,6.0,9.0,
27801,Bihar,ARWAL,2012.0,Autumn,Maize,351.0,1236.0,
27802,Bihar,ARWAL,2012.0,Autumn,Rice,6.0,11.0,
27826,Bihar,ARWAL,2013.0,Autumn,Maize,327.0,860.0,
27847,Bihar,ARWAL,2014.0,Autumn,Maize,227.0,569.0,
27945,Bihar,AURANGABAD,2000.0,Autumn,Rice,131312.0,257321.0,
27976,Bihar,AURANGABAD,2001.0,Autumn,Maize,384.0,456.0,
27977,Bihar,AURANGABAD,2001.0,Autumn,Rice,163366.0,344089.0,
28008,Bihar,AURANGABAD,2002.0,Autumn,Maize,505.0,548.0,
28144,Bihar,AURANGABAD,2007.0,Autumn,Maize,500.0,729.0,
28173,Bihar,AURANGABAD,2008.0,Autumn,Maize,77.0,88.0,
28202,Bihar,AURANGABAD,2009.0,Autumn,Maize,300.0,394.0,
28221,Bihar,AURANGABAD,2010.0,Autumn,Maize,275.0,480.0,
28238,Bihar,AURANGABAD,2011.0,Autumn,Maize,490.0,889.0,
28252,Bihar,AURANGABAD,2012.0,Autumn,Maize,477.0,1592.0,
28274,Bihar,AURANGABAD,2013.0,Autumn,Maize,338.0,781.0,
28295,Bihar,AURANGABAD,2014.0,Autumn,Maize,339.0,672.0,
28315,Bihar,BANKA,1997.0,Autumn,Rice,38.0,59.0,
28388,Bihar,BANKA,2000.0,Autumn,Rice,121873.0,138302.0,
28419,Bihar,BANKA,2001.0,Autumn,Maize,7921.0,13007.0,
28420,Bihar,BANKA,2001.0,Autumn,Rice,102989.0,130687.0,
28449,Bihar,BANKA,2002.0,Autumn,Maize,9526.0,11735.0,
28579,Bihar,BANKA,2007.0,Autumn,Maize,9978.0,13789.0,
28604,Bihar,BANKA,2008.0,Autumn,Maize,9782.0,15789.0,
28631,Bihar,BANKA,2009.0,Autumn,Maize,6478.0,18194.0,
28654,Bihar,BANKA,2010.0,Autumn,Maize,7036.0,17091.0,
28674,Bihar,BANKA,2011.0,Autumn,Maize,6857.0,18941.0,
28692,Bihar,BANKA,2012.0,Autumn,Maize,6568.0,20380.0,
28712,Bihar,BANKA,2013.0,Autumn,Maize,7003.0,19433.0,
28733,Bihar,BANKA,2014.0,Autumn,Maize,7070.0,20688.0,
28752,Bihar,BEGUSARAI,1997.0,Autumn,Rice,7812.0,11698.0,
28854,Bihar,BEGUSARAI,2000.0,Autumn,Rice,15608.0,15420.0,
28890,Bihar,BEGUSARAI,2001.0,Autumn,Maize,41334.0,66483.0,
28891,Bihar,BEGUSARAI,2001.0,Autumn,Rice,22536.0,29097.0,
28926,Bihar,BEGUSARAI,2002.0,Autumn,Maize,40819.0,54458.0,
28927,Bihar,BEGUSARAI,2002.0,Autumn,Rice,4958.0,5188.0,
28963,Bihar,BEGUSARAI,2003.0,Autumn,Rice,4742.0,6530.0,
29001,Bihar,BEGUSARAI,2004.0,Autumn,Rice,4922.0,4406.0,
29040,Bihar,BEGUSARAI,2005.0,Autumn,Rice,5453.0,4384.0,
29080,Bihar,BEGUSARAI,2006.0,Autumn,Rice,5554.0,4432.0,
29105,Bihar,BEGUSARAI,2007.0,Autumn,Maize,44761.0,44492.0,
29106,Bihar,BEGUSARAI,2007.0,Autumn,Rice,5990.0,677.0,
29140,Bihar,BEGUSARAI,2008.0,Autumn,Maize,38775.0,44479.0,
29141,Bihar,BEGUSARAI,2008.0,Autumn,Rice,5473.0,7304.0,
29165,Bihar,BEGUSARAI,2009.0,Autumn,Maize,40914.0,34429.0,
29166,Bihar,BEGUSARAI,2009.0,Autumn,Rice,10431.0,7045.0,
29194,Bihar,BEGUSARAI,2010.0,Autumn,Maize,37501.0,69047.0,
29195,Bihar,BEGUSARAI,2010.0,Autumn,Rice,10512.0,4902.0,
29223,Bihar,BEGUSARAI,2011.0,Autumn,Maize,38014.0,26167.0,
29224,Bihar,BEGUSARAI,2011.0,Autumn,Rice,10530.0,13383.0,
29253,Bihar,BEGUSARAI,2012.0,Autumn,Maize,40917.0,112788.0,
29254,Bihar,BEGUSARAI,2012.0,Autumn,Rice,10446.0,20333.0,
29281,Bihar,BEGUSARAI,2013.0,Autumn,Maize,37500.0,50191.0,
29282,Bihar,BEGUSARAI,2013.0,Autumn,Rice,10512.0,8367.0,
29312,Bihar,BEGUSARAI,2014.0,Autumn,Maize,30672.0,61233.0,
29313,Bihar,BEGUSARAI,2014.0,Autumn,Rice,4515.0,6340.0,
29342,Bihar,BHAGALPUR,1997.0,Autumn,Rice,1215.0,1867.0,
29440,Bihar,BHAGALPUR,2000.0,Autumn,Rice,44858.0,49556.0,
29477,Bihar,BHAGALPUR,2001.0,Autumn,Maize,27953.0,65591.0,
29478,Bihar,BHAGALPUR,2001.0,Autumn,Rice,43555.0,53843.0,
29513,Bihar,BHAGALPUR,2002.0,Autumn,Maize,27812.0,51263.0,
29514,Bihar,BHAGALPUR,2002.0,Autumn,Rice,1162.0,1330.0,
29551,Bihar,BHAGALPUR,2003.0,Autumn,Rice,1094.0,1345.0,
29592,Bihar,BHAGALPUR,2004.0,Autumn,Rice,1505.0,1341.0,
29633,Bihar,BHAGALPUR,2005.0,Autumn,Rice,1301.0,1152.0,
29672,Bihar,BHAGALPUR,2006.0,Autumn,Rice,1560.0,1560.0,
29695,Bihar,BHAGALPUR,2007.0,Autumn,Maize,25146.0,21413.0,
29696,Bihar,BHAGALPUR,2007.0,Autumn,Rice,1550.0,918.0,
29734,Bihar,BHAGALPUR,2008.0,Autumn,Maize,22636.0,21247.0,
29735,Bihar,BHAGALPUR,2008.0,Autumn,Rice,1355.0,1735.0,
29773,Bihar,BHAGALPUR,2009.0,Autumn,Maize,20456.0,29309.0,
29774,Bihar,BHAGALPUR,2009.0,Autumn,Rice,1273.0,1132.0,
29803,Bihar,BHAGALPUR,2010.0,Autumn,Maize,20751.0,47041.0,
29804,Bihar,BHAGALPUR,2010.0,Autumn,Rice,1185.0,1034.0,
29833,Bihar,BHAGALPUR,2011.0,Autumn,Maize,22869.0,64879.0,
29834,Bihar,BHAGALPUR,2011.0,Autumn,Rice,589.0,947.0,
29862,Bihar,BHAGALPUR,2012.0,Autumn,Maize,18193.0,104118.0,
29863,Bihar,BHAGALPUR,2012.0,Autumn,Rice,983.0,1743.0,
29893,Bihar,BHAGALPUR,2013.0,Autumn,Maize,16197.0,79763.0,
29894,Bihar,BHAGALPUR,2013.0,Autumn,Rice,1086.0,1603.0,
29923,Bihar,BHAGALPUR,2014.0,Autumn,Maize,17559.0,69304.0,
29924,Bihar,BHAGALPUR,2014.0,Autumn,Rice,1192.0,2073.0,
29953,Bihar,BHOJPUR,1997.0,Autumn,Rice,682.0,733.0,
30028,Bihar,BHOJPUR,2000.0,Autumn,Rice,108068.0,251834.0,
30055,Bihar,BHOJPUR,2001.0,Autumn,Maize,2573.0,3174.0,
30056,Bihar,BHOJPUR,2001.0,Autumn,Rice,110652.0,242677.0,
30081,Bihar,BHOJPUR,2002.0,Autumn,Maize,2549.0,4722.0,
30082,Bihar,BHOJPUR,2002.0,Autumn,Rice,994.0,1190.0,
30106,Bihar,BHOJPUR,2003.0,Autumn,Rice,1001.0,1255.0,
30135,Bihar,BHOJPUR,2004.0,Autumn,Rice,1453.0,1295.0,
30166,Bihar,BHOJPUR,2005.0,Autumn,Rice,453.0,460.0,
30201,Bihar,BHOJPUR,2006.0,Autumn,Rice,551.0,585.0,
30225,Bihar,BHOJPUR,2007.0,Autumn,Maize,3990.0,4530.0,
